id,value1,value2,category
2196,-1.0066945952785478,89,B
2197,0.33276978894147885,50,C
2198,1.0891484640147129,32,C
2199,0.4083263735535827,21,C
2200,-0.5447267000312775,10,A
2201,0.32532290212010123,93,B
2202,0.30012359270126504,79,C
2203,0.09640769770138487,60,C
2204,0.9934949080794567,30,C
2205,-0.9415721425772462,8,B
2206,1.445756106404792,30,B
2207,-0.42316939971663914,72,B
2208,-0.29141071726137885,40,C
2209,-1.4453069546704473,12,A
2210,-0.24388091703068213,44,B
2211,-0.26394214440204844,87,B
2212,-0.27538688241766796,56,A
2213,-0.04954175739793669,50,A
2214,0.5044606068633698,78,A
2215,0.26141783220181736,14,A
2216,0.9299113354350583,52,A
2217,-0.045388376962085177,25,A
2218,2.0057405871690497,61,B
2219,-0.7522560343708128,30,B
2220,0.7513135406091158,30,B
2221,0.5185130881521971,74,C
2222,1.1021349922047823,31,B
2223,0.0373144582716272,82,B
2224,1.1688051630928955,14,B
2225,-0.37442710184320765,42,A
2226,0.4414578327805279,7,C
2227,-1.825148681487886,4,A
2228,0.5448606869900444,37,C
2229,1.540578947603001,69,C
2230,-0.3992593869451962,30,A
2231,-0.6746023814087957,57,B
2232,1.533576191908388,73,C
2233,0.30079649789291435,16,B
2234,1.2526593063963627,25,A
2235,-0.2651422601479361,53,A
2236,1.1999616521956167,99,A
2237,-0.7669990234707222,31,A
2238,1.7233743762968396,42,A
2239,-0.06745654614304698,32,C
2240,-0.8983331646278819,53,A
2241,-0.15977635515143446,43,C
2242,0.4360607128209712,75,B
2243,-1.6300665940760148,21,B
2244,0.14400935217727606,17,A
2245,0.5943894751595148,25,A
2246,0.9833333807417308,56,B
2247,0.4504763125978912,41,A
2248,1.3556104431653624,60,C
2249,-1.2230715307782962,93,B
2250,-1.8601926904962516,59,A
2251,1.193807295560083,1,B
2252,-0.4405497493890945,20,C
2253,-0.37136279344666556,11,C
2254,-0.9176384843586957,22,C
2255,0.42420612513496886,71,A
2256,-1.167573067560965,96,C
2257,-0.3135698935753843,63,A
2258,1.3727422175398272,69,B
2259,1.0811302670667144,48,A
2260,1.364793008986629,41,C
2261,-1.1755431134331382,21,C
2262,-0.4215823904636701,89,B
2263,0.27484536826066674,92,B
2264,0.9725810446792756,11,B
2265,-0.03999404902687905,44,A
2266,0.0051865988430892535,86,B
2267,-0.5639635317484423,41,B
2268,-0.34098816341284494,99,C
2269,0.5880956799651346,19,B
2270,-0.26900406336214794,51,A
2271,5.7556052442403246e-05,70,B
2272,-1.4354377210976985,51,A
2273,-0.26312870050797044,19,C
2274,1.6188677051732605,8,C
2275,1.014920533431006,25,A
2276,-2.125435674740236,22,B
2277,-2.192817543829671,89,A
2278,0.22480880724647442,66,C
2279,-1.146001444267806,62,B
2280,-0.3111790536007578,88,A
2281,0.6974117132537062,56,A
2282,-1.7028884473366324,67,A
2283,0.42123210383570003,63,B
2284,-0.0038708526270903425,80,B
2285,0.03655307532016012,91,C
2286,0.12178204425882504,18,B
2287,1.4717370876646902,12,A
2288,0.24012858030239467,86,B
2289,-0.4918242253839313,24,A
2290,0.2337069552256868,17,A
2291,0.8159560235446616,84,C
2292,0.968906281992889,80,C
2293,1.9921558228378888,65,B
2294,-0.21828364987618018,77,C
2295,0.387536026798398,87,B
2296,0.015712639975422157,19,B
2297,0.3369109514423254,92,C
2298,-0.9394690184850323,6,B
2299,0.0457487880884494,65,C
2300,-0.14906629245334677,9,A
2301,0.440291918600627,77,B
2302,-1.5515185778841363,22,B
2303,-0.4145285551110513,68,A
2304,-3.1301738146168288,23,B
2305,0.5344706106390565,42,C
2306,-0.44159253318077585,9,B
2307,0.5869103636868126,27,A
2308,-1.4082946423918354,18,C
2309,-1.3404957083048403,51,A
2310,0.38431609534015854,75,C
2311,0.21294055311189855,76,B
2312,0.5287798844998189,33,C
2313,-0.4264519365945285,16,A
2314,-0.4438567883139216,8,C
2315,0.42211696919238023,42,A
2316,-0.7775475664659643,78,C
2317,1.4076129493676268,37,B
2318,1.2808288544774227,67,B
2319,-0.6127075121596276,93,C
2320,-0.19087149191288819,10,A
2321,-1.1807060796742945,46,C
2322,1.4794040912957578,1,B
2323,-0.6091879482230758,73,C
2324,0.9204480024227082,2,B
2325,0.3864190535845594,63,B
2326,-0.7301756468482873,63,B
2327,-0.9568452043046479,69,A
2328,1.5694927685091313,10,B
2329,-0.2721506508226132,61,B
2330,1.109054949917795,29,A
2331,0.055988888268870315,6,B
2332,0.8468582787676631,26,A
2333,-1.5080337775274941,75,B
2334,-0.8713918768454616,33,B
2335,-1.361742849618336,72,A
2336,-0.5663734222196772,2,C
2337,-0.45433331558278306,33,A
2338,-1.1448446183898702,18,C
2339,-2.9596775274150104,21,A
2340,-0.08277856650071354,87,A
2341,0.6309926900753574,9,A
2342,-0.8256863421173488,81,B
2343,1.7031616634647464,76,B
2344,1.222225432257121,90,C
2345,1.3095693157541886,43,A
2346,-0.7939396195717877,90,B
2347,0.031528021911578316,10,B
2348,1.1727425451436557,8,A
2349,1.7759680629520351,32,B
2350,0.10702047811891516,46,B
2351,-0.7305971284392301,65,A
2352,-0.8688904056190226,11,A
2353,0.0683262648252876,80,C
2354,-0.12729917185966858,73,A
2355,1.4755412353275263,54,A
2356,-0.8701641755657159,28,C
2357,-0.43279778975935435,45,C
2358,-1.2348896755021275,23,C
2359,0.42699252851784797,10,B
2360,0.677154086518384,98,A
2361,-1.8871118947644614,69,A
2362,-0.18559842238711788,67,B
2363,0.5707728874642763,50,B
2364,-0.2991007145769052,37,A
2365,0.08679414877327307,85,B
2366,0.41134788963866914,82,B
2367,-1.2627667890703789,95,B
2368,1.0464233532435114,76,A
2369,-0.7407712868936227,83,C
2370,0.7213500332795832,50,C
2371,1.5126871161648996,23,B
2372,0.28117266907903443,75,B
2373,0.3236836531119944,99,B
2374,-1.9657291586244432,13,A
2375,1.3274254220908115,86,C
2376,0.671160490012483,7,C
2377,-1.1916016426256917,73,B
2378,-1.4673836472067683,57,B
2379,2.3486715709827406,98,C
2380,-0.2988766406261106,31,B
2381,-0.1815407740655379,82,B
2382,0.33497093861330973,55,B
2383,0.9031064451525385,82,B
2384,0.2614344224896959,1,C
2385,-1.578068562619138,54,A
2386,-1.4620569470102076,10,C
2387,-1.1188693671149799,61,B
2388,-1.914633410154407,74,B
2389,-0.11190399034581287,85,B
2390,-0.7602259587244486,87,A
2391,-0.9518510404747536,46,B
2392,0.27478361116456756,74,A
2393,-0.19895310577932787,72,C
2394,1.5121226556197616,39,B
2395,0.7256559572694974,3,C
2396,-0.667983297821768,51,B
2397,-0.7193430054079224,78,C
2398,-1.6371651202990238,50,B
2399,-0.008277116570535849,13,A
2400,-1.0523812206622813,55,B
2401,-1.7160350937524043,2,C
2402,0.9658814537694638,79,A
2403,1.0215616614337957,16,B
2404,-0.6474475166655763,80,A
2405,-1.5732487196420293,11,B
2406,-0.1222106057613228,60,B
2407,0.3329882740892632,56,A
2408,0.6181887479127601,23,B
2409,0.6067795414525861,82,B
2410,0.7719673726239521,32,A
2411,-0.8877503543421327,23,B
2412,0.8506279620295348,55,B
2413,-0.7043718658035587,9,A
2414,1.3764355143557827,68,C
2415,-1.2946727913421845,8,A
2416,-0.8831486975009164,72,C
2417,-1.0353755249941277,81,C
2418,-0.5403641552815005,56,A
2419,0.43880691896923213,51,A
2420,-0.27124977532232447,39,B
2421,-1.49358200839046,2,C
2422,1.0463234191893638,95,B
2423,-1.3397048603914723,53,B
2424,0.2857477868298693,15,C
2425,0.36901327602260126,19,B
2426,1.6329514681457546,25,C
2427,1.1547652081554174,6,B
2428,0.026828991510159658,52,B
2429,1.4665968340647544,38,C
2430,-0.8132393283252868,1,B
2431,0.2037347305850926,68,C
2432,-0.9105100380263262,50,A
2433,-0.6981751814927609,40,B
2434,-0.4844408605156399,50,A
2435,-0.8000080109922921,69,C
2436,-0.5879916017246298,30,C
2437,-1.345221244258322,30,B
2438,-0.3418511222301012,22,C
2439,0.151143056231088,80,A
2440,-1.1587017822153625,12,B
2441,0.7144145752388021,21,B
2442,0.128043053756043,95,C
2443,1.5963811300927966,52,A
2444,-0.1333949136595717,68,C
2445,1.3124204526626526,92,A
2446,0.7040491110248278,32,A
2447,0.018381027245299872,67,B
2448,-0.7631036086975558,7,C
2449,0.2140793309934953,28,A
2450,-1.0378500767055212,11,C
2451,-2.185888602604554,38,A
2452,-1.3240201363409514,91,C
2453,0.9821206604682757,78,A
2454,2.1440118189314075,83,B
2455,-0.155366070639453,74,A
2456,0.6030159056421309,6,B
2457,0.6651072777529609,2,C
2458,-1.3243396652851933,60,A
2459,-0.0808124505010613,17,B
2460,1.6820852617395148,84,B
2461,0.39136089561643633,82,B
2462,-1.0048826298319584,40,B
2463,0.8849559365547,52,B
2464,0.1534052081734781,97,A
2465,-0.29885213581905584,94,C
2466,-0.9711845826700133,40,C
2467,-0.31725641837549223,64,A
2468,-1.2519936924428463,40,B
2469,0.037702412650385486,45,B
2470,-0.1026703547539394,37,B
2471,0.28203363932315495,42,B
2472,1.2823935408622786,4,A
2473,-0.932458110778455,89,A
2474,0.20130909327179256,56,A
2475,1.0642951229917448,93,B
2476,0.15796924188857986,7,C
2477,0.8427106378715183,17,A
2478,0.13241180183458945,14,B
2479,0.26207852362086737,53,B
2480,-0.13444357519311906,67,B
2481,-1.4219382469657686,6,C
2482,-0.8591105493876462,37,C
2483,0.45543738620252744,53,A
2484,0.10242514525157848,4,A
2485,0.20758556878826268,66,A
2486,1.2449461422134385,87,B
2487,-1.3134439188651799,50,C
2488,-0.7069151928846353,15,B
2489,0.2755239346101857,97,B
2490,-0.8682550535389683,24,B
2491,0.41757429771702115,62,A
2492,-0.4663777904610659,18,B
2493,-1.3317165028819085,8,C
2494,-0.3502721681439782,48,A
2495,0.09768326415814967,63,B
2496,-0.23335114114800407,37,C
2497,0.703653810033418,38,A
2498,1.1853025330132156,15,B
2499,-0.5337555980215197,4,B
2500,-0.0689810982625548,27,A
2501,-2.285279132567392,14,A
2502,-0.010193160640936375,58,B
2503,-1.5978936808652966,91,C
2504,-0.787715431022261,71,C
2505,-0.4447758080320596,75,B
2506,-0.28389578399695625,84,C
2507,-0.7963990881637142,9,A
2508,0.2417590655151399,79,B
2509,-0.13884967710149443,57,A
2510,-0.6654770712900596,35,A
2511,-0.8854653297033868,73,B
2512,-1.5137380132836347,33,A
2513,1.2151091864488672,2,A
2514,-0.4108667815155426,98,B
2515,-0.4985787761702347,34,C
2516,0.7091284081450734,48,C
2517,-0.1543760367646427,94,B
2518,-0.9432789255829835,7,C
2519,0.1118302381088027,24,B
2520,0.17358418564397052,85,C
2521,-0.8465318918513752,39,B
2522,-0.22327918829129692,79,A
2523,-0.283564228492866,55,B
2524,-0.4916614905896373,47,A
2525,0.5822615937948558,49,A
2526,1.7500461135982919,20,B
2527,1.2777125807781715,50,A
2528,-1.5022843644371928,20,B
2529,0.8177955045141946,8,B
2530,1.6415798003176483,14,C
2531,0.1969484370125452,70,A
2532,0.5399740007905668,48,A
2533,0.7461597533942638,26,A
2534,0.6125451451040981,44,C
2535,1.8237599433603842,87,A
2536,-0.20150983051217078,82,A
2537,1.3056149845498466,22,C
2538,-0.6221492253475184,42,A
2539,0.6729555812824631,67,A
2540,0.04853820644905892,27,C
2541,0.34927393072645835,43,C
2542,-1.9139001090233516,93,C
2543,-1.4674424179390104,43,A
2544,0.9700913411422827,20,A
2545,-1.0127895186797622,74,A
2546,-0.6091893573615962,41,A
2547,-2.0150250643876464,43,A
2548,1.2909524677878828,48,A
2549,-0.1468215422191611,78,A
2550,0.582347718052793,6,B
2551,-0.09101741863037247,66,B
2552,-0.3115651593907148,69,B
2553,1.0305661892758422,21,C
2554,0.5717474033078657,18,B
2555,-1.695371495747081,78,A
2556,-0.015522210275947546,35,A
2557,-0.5293748943426186,62,C
2558,2.4898026332844645,55,B
2559,0.14477143011772967,32,C
2560,-0.259536557019131,37,B
2561,-1.7495305724458565,75,A
2562,1.4434140045772423,8,A
2563,-0.6959818357705827,9,A
2564,-0.6895646694051035,85,A
2565,-0.9053271694356527,30,A
2566,0.1663411225389823,37,C
2567,0.9677166129381216,95,B
2568,-0.6404988788568695,75,B
2569,0.4320817537385917,70,A
2570,0.7360728685599727,39,B
2571,0.2762260605971817,26,A
2572,-1.0457300748841454,76,B
2573,-1.0617801639079436,62,C
2574,-0.4623118178396428,74,B
2575,1.687079253939861,26,C
2576,-0.08945002265813425,61,A
2577,-1.1289340774336039,92,B
2578,-1.0021633527822618,86,C
2579,1.0862084950224684,75,C
2580,0.15903082574017624,39,B
2581,-0.08249257574721947,82,C
2582,-0.9411051549781353,43,A
2583,-0.310014443070931,24,C
2584,-1.4468282375751491,13,B
2585,-0.882929256317898,87,A
2586,0.989739918869067,99,A
2587,-0.6837139202853217,34,A
2588,-0.16363283449036556,14,B
2589,-0.13040913771562881,62,B
2590,-0.019203274374669448,55,C
2591,0.7444312398811028,19,B
2592,-0.8633071697131176,86,B
2593,1.137238267460582,35,A
2594,-1.1430823248435027,55,C
2595,-0.9229141449589693,73,A
2596,1.894094197668901,6,B
2597,-2.6515509099538757,82,A
2598,0.21927211963099927,6,B
2599,-0.4999527096902017,49,B
2600,-1.191452502093509,68,B
2601,-1.109071943243293,33,B
2602,-0.17421329840736638,51,C
2603,0.34405802848020284,29,A
2604,-1.282718501728098,29,B
2605,-1.0533648491428502,89,A
2606,1.852532047295758,11,B
2607,1.0037598955520162,7,A
2608,0.6827737607599639,99,A
2609,-0.38090134226258726,71,C
2610,-0.25262514700793115,81,A
2611,-1.569205354826613,64,B
2612,-0.8802787440074856,50,C
2613,0.5137938747309638,48,C
2614,0.39207193697180137,73,C
2615,-0.5486823721063655,9,C
2616,2.4827551477178598,14,B
2617,0.6411615439162225,61,B
2618,-0.9783634005109266,79,A
2619,1.1893197827385125,8,A
2620,0.38075340508401556,25,A
2621,0.9392619915732466,81,A
2622,0.13405697841522415,71,C
2623,0.17718685726065003,2,C
2624,-0.5578898329837226,91,C
2625,0.6341715130511035,28,A
2626,0.5310581584703269,88,B
2627,-1.1776344094486657,95,B
2628,-2.273980245543029,23,B
2629,0.9801438360935417,38,A
2630,-0.032493237973092524,63,B
2631,1.9400562103211527,13,A
2632,-1.6088565944685584,55,B
2633,-0.5689816065684492,56,C
2634,0.15502278028496894,53,A
2635,-0.982010211533935,21,A
2636,-0.6244383940042973,75,B
2637,-1.7123719934001336,11,A
2638,-0.4134082006517319,84,A
2639,0.9323437484842487,74,A
2640,1.5095287409959124,65,B
2641,-1.0553161564922637,43,C
2642,0.26579778042643787,85,C
2643,0.06632582155256084,89,A
2644,0.020526569642274554,5,A
2645,0.4165579767772946,70,B
2646,0.5038118795062437,89,A
2647,-0.898861692927702,94,B
2648,1.4945944962334499,53,B
2649,-0.2866423916325957,83,A
2650,1.932400267750206,23,A
2651,0.7400525750744854,13,A
2652,-0.5624255001036759,74,B
2653,-0.8158738451367787,37,B
2654,-1.3398854692310433,14,C
2655,-0.31205715890748364,65,A
2656,1.1652681192071346,98,A
2657,0.5721337853400159,6,A
2658,-0.06022250002915535,74,C
2659,-2.126542937598743,66,A
2660,0.6716668656139462,48,C
2661,-1.1173620548661622,41,C
2662,0.10029195473702618,93,B
2663,0.6136525399301643,47,A
2664,-1.0093394614334223,98,A
2665,0.3444347418489193,81,B
2666,0.9953265704160513,89,B
2667,0.5636955370458013,83,C
2668,0.8341540956774819,65,B
2669,-1.5014222510169717,94,B
2670,-0.5709235142682862,18,B
2671,2.241225546234457,51,B
2672,1.0673906579705819,38,B
2673,-0.7259726232054894,89,A
2674,2.4478741067579253,8,C
2675,0.28501839060422546,89,A
2676,0.7502473901375035,66,A
2677,0.9936582885433555,5,B
2678,-0.43397041754571863,99,B
2679,1.0310813470073659,82,A
2680,-0.3852987759003145,59,C
2681,1.2946134002417091,77,B
2682,-0.35420527635844873,44,A
2683,-0.6280895622232726,83,C
2684,3.000067988123137,43,A
2685,0.8168165031167125,72,B
2686,0.3730013149309928,38,C
2687,1.0908537402742124,61,C
2688,1.1669643653684048,97,B
2689,0.27157391049880497,34,B
2690,0.7722625869168683,61,A
2691,0.26690549742277586,75,B
2692,0.19891391882095777,25,B
2693,-1.2090862810320366,17,C
2694,-1.2989384675736015,87,A
2695,-1.447945692266845,85,B
2696,-1.1107926812053028,28,B
2697,0.006208408752354988,43,B
2698,-1.1806110000746788,22,C
2699,1.3006552207265358,97,C
2700,0.3475146279708973,2,A
2701,0.14192798747412239,41,B
2702,0.09947898310381878,65,B
2703,0.5209329841635097,39,A
2704,-1.1977800956719382,45,C
2705,-0.7763667313288983,65,A
2706,0.8629934427530432,90,C
2707,-1.8715386384569368,92,C
2708,-0.2919639351061967,37,A
2709,-0.314971414457186,85,A
2710,0.31324194675152556,15,C
2711,0.48400404444887474,51,A
2712,-0.5576423788656131,26,B
2713,-0.9956034101891733,13,A
2714,0.03970636555417232,84,A
2715,-1.217577874251427,82,B
2716,1.1840156053921254,4,A
2717,1.2745547447570078,63,B
2718,-0.19305869660365466,83,A
2719,0.7382380683867605,93,C
2720,1.4631890533718113,24,A
2721,-1.507584288167576,82,B
2722,0.22899257987709862,47,B
2723,-0.9758607700092493,27,C
2724,0.25156476119312127,96,C
2725,0.5134567601701875,59,A
2726,-0.5222919726835851,59,B
2727,0.39838697590787037,14,A
2728,-0.14265507714162817,90,A
2729,-1.3545310218878415,54,C
2730,-0.9776996961297866,54,A
2731,-2.147907483692459,61,B
2732,-0.24752785619393342,56,A
2733,-0.5718040586895454,15,B
2734,-0.2994566511081554,38,C
2735,0.25325600314395924,39,A
2736,0.2521320823138586,36,C
2737,1.048301801441478,47,B
2738,-1.1542567790337637,67,C
2739,-0.5442870398079124,97,A
2740,-1.464920437390743,73,C
2741,-0.6869331744542325,65,C
2742,0.7719167806124798,25,B
2743,-0.6712055768670034,39,C
2744,2.164869596689432,10,C
2745,-0.4005627380034289,1,B
2746,1.0740824387220103,35,B
2747,-0.353001950752379,66,A
2748,0.23676019904891188,4,A
2749,1.2114578141088679,67,B
2750,1.535702932553856,94,C
2751,1.3450204679281528,67,A
2752,0.2497295064767585,9,C
2753,-0.1912480632740461,25,A
2754,0.2050550000067801,61,A
2755,-0.9612816910196682,41,A
2756,1.8627907608567855,64,B
2757,0.22457501878438488,80,C
2758,-0.14526929520934534,22,A
2759,-1.5225817942740711,99,B
2760,0.4091328147070881,23,C
2761,-0.6426162251836474,31,B
2762,-0.8643181723333978,55,B
2763,0.11469140098537091,9,A
2764,0.7844485722279189,58,A
2765,-0.11061757296651487,44,C
2766,-1.0732580108806373,63,A
2767,0.5423454152208671,5,C
2768,0.44864927271155175,6,C
2769,-1.660958068787444,96,A
2770,-1.1755897893047376,75,A
2771,-0.8184999102723277,7,B
2772,1.8229129429577828,40,A
2773,-1.4192634292987116,72,B
2774,-0.43721644708061796,44,B
2775,-0.6709769830912105,99,B
2776,0.4676839168950139,8,A
2777,-1.6422061455526438,16,B
2778,1.2201286841122991,26,C
2779,0.2715814972404965,20,B
2780,-0.5755861797338151,11,A
2781,0.13997051277370065,4,C
2782,-1.4602466029014978,95,B
2783,-0.021961926491538716,88,C
2784,-0.43262880753792404,4,B
2785,-0.14554482448751582,83,A
2786,-1.7957460704298787,78,B
2787,-0.21610895223790094,40,B
2788,1.3769410576128738,86,C
2789,-0.6770348327350274,24,B
2790,-1.36074906534209,28,B
2791,2.831687422108119,32,C
2792,0.4631723256416178,80,A
2793,0.5148559341867163,79,A
2794,0.7598485687320372,18,A
2795,-0.6256983617955519,56,B
2796,-0.2813081032331345,73,A
2797,1.208853254997154,96,A
2798,-0.622027843139374,26,A
2799,0.08919731859942609,69,A
2800,1.2671890318637091,85,A
2801,0.8046862990763086,39,A
2802,0.22145467907217245,29,C
2803,1.1487035915058994,39,B
2804,-0.4953769361807555,19,C
2805,-1.4930871709166467,86,B
2806,-0.44144618588754175,12,B
2807,-1.4173225253341803,57,B
2808,2.6622236866954743,78,B
2809,0.6982117972838388,60,A
2810,-0.3891442569902892,10,A
2811,-0.31165920844828415,10,C
2812,-1.0286859707825553,65,A
2813,0.5732517888278803,37,B
2814,0.8922322642265993,84,B
2815,-1.0894175221341438,14,C
2816,-0.933832049065819,52,B
2817,0.1238084295581368,52,B
2818,-1.0630422310184382,17,C
2819,1.476571119265413,8,A
2820,1.4755307585397863,13,A
2821,1.920101817171148,27,B
2822,-0.32642316609178945,54,C
2823,-0.9821368799331031,93,B
2824,0.6378411389977598,6,A
2825,-0.093682797462722,31,A
2826,1.533728850732224,96,C
2827,0.6793315064038802,62,B
2828,-0.5144367807550903,52,B
2829,-3.0813864251327674,36,B
2830,0.29987173310387805,84,B
2831,-0.0245466325617157,17,A
2832,-0.6370253270457241,76,C
2833,-0.43357279264015786,24,C
2834,-0.7813117079892244,21,C
2835,0.9864359164687531,1,C
2836,-1.1403841525976524,59,C
2837,0.3988201539273531,7,A
2838,-0.3605271612891766,19,C
2839,-0.4270815558235644,75,C
2840,-0.2096826459755501,31,A
2841,-1.5564136368468786,18,A
2842,0.9533929619579465,65,B
2843,-1.3535576375368477,19,A
2844,-2.8148518667894367,38,B
2845,-0.41115769149045905,76,A
2846,0.04657372534978473,27,A
2847,-0.1339882388670491,17,C
2848,-0.20268257426677488,35,A
2849,0.8261417686601732,71,B
2850,-1.1879052131189036,32,A
2851,0.9246420293099942,5,A
2852,-0.27446601666930154,79,A
2853,-0.18905528870411878,22,C
2854,2.9527716834021067,76,A
2855,-0.44132261461760275,53,A
2856,-1.3949558624937606,18,C
2857,-0.4957148189945384,80,B
2858,0.027730261602243646,32,A
2859,0.7524137383712408,30,C
2860,2.2854147980516726,21,C
2861,0.8395326660864985,61,A
2862,0.9674303940814059,5,B
2863,-0.4219864758666625,33,C
2864,1.3783271728253408,60,A
2865,0.30395392201781707,74,C
2866,-1.8116205764197901,70,B
2867,1.4043935390905717,74,C
2868,-0.9603658705297082,9,C
2869,-0.7501103529596056,43,C
2870,-0.2740316349698661,52,A
2871,1.1612516420195276,26,A
2872,2.1066717572262084,64,C
2873,0.06702173993181507,37,A
2874,-0.1580217376950653,5,B
2875,-0.6760570412468037,48,A
2876,-2.4785340375358973,31,B
2877,1.1429099912305423,41,A
2878,0.07922919649921278,57,C
2879,0.742711685386512,27,C
2880,0.6001688992752255,27,C
2881,0.9395475871389642,73,A
2882,0.19031795577504884,26,B
2883,-0.4603457619357211,6,C
2884,0.7604309249983608,74,B
2885,0.09157942877875358,43,C
2886,0.38332247010333453,15,A
2887,0.1221278768512408,35,A
2888,1.168996277216589,94,B
2889,0.5615673660671696,61,A
2890,0.04610296411000639,55,C
2891,0.790657507196863,75,C
2892,0.8567357169455891,25,A
2893,-0.33291313781456167,72,A
2894,-0.20416647339205413,29,B
2895,-0.08101808394784174,91,B
2896,-0.27942678147083705,18,B
2897,-2.4349420626783225,11,A
2898,-2.5309216489315842,9,A
2899,0.6853737844423887,54,A
2900,0.697920812728442,48,C
2901,-0.8588936890980413,94,B
2902,-1.2685005596421353,32,B
2903,-1.4083058136180522,58,B
2904,0.7125989256976853,71,C
2905,-0.7822773128752666,5,B
2906,-0.2066982817220832,21,B
2907,0.09897195112907912,1,B
2908,0.8775098692436479,79,C
2909,-2.2497456666145985,88,A
2910,1.204136426539098,60,B
2911,-0.6123144740579306,27,B
2912,-0.6430759787890487,6,B
2913,0.33485721704194793,15,B
2914,0.6236700566883132,87,B
2915,0.3406701113511426,35,B
2916,0.8501650661191855,13,A
2917,-1.633435474164858,86,A
2918,-2.680236207991706,93,C
2919,0.2108213094115423,12,C
2920,1.2675968871968524,36,C
2921,1.339420510189109,85,B
2922,0.6028365034351241,86,C
2923,-0.6371457216583768,62,C
2924,0.8264956159639989,50,A
2925,0.9704451205798724,90,C
2926,1.0844285041417594,90,C
2927,0.009516440590313386,86,A
2928,1.0720076541188435,12,A
2929,0.6701779857193124,34,B
2930,1.6324220387830133,76,C
2931,-0.01940154645237144,24,B
2932,-1.776054900578532,92,C
2933,-1.222585533778418,8,A
2934,1.6725988375398815,43,B
2935,0.9374803340922777,72,B
2936,1.8465816927909748,93,A
2937,0.4509481090969896,76,A
2938,-1.5098026433658067,36,A
2939,0.6395303008593517,94,B
2940,0.704748359112236,1,B
2941,-1.4436291751338763,67,B
2942,-0.5951026752365044,22,C
2943,-0.19890688789716277,45,B
2944,-1.246934217132965,77,B
2945,-0.9191354672949994,89,A
2946,-0.07147923084723687,97,B
2947,-0.08615307446289805,15,B
2948,0.3668579392661521,49,A
2949,0.24761009034572365,54,A
2950,0.7579648013394606,67,B
2951,-0.1737996659001765,80,B
2952,0.39089465198402257,80,A
2953,-0.3188640048684138,90,B
2954,0.6112039923483541,97,A
2955,0.3898146310000691,44,C
2956,-1.2989966173990057,55,B
2957,-1.405926458048364,35,C
2958,-1.040252993589872,42,C
2959,0.07464706526345355,72,A
2960,1.088830200973566,98,A
2961,0.24557780656954692,7,A
2962,-2.1042169069011427,32,C
2963,-0.23216929778793574,29,A
2964,-0.5215457215599107,15,C
2965,0.42995511208429005,6,C
2966,0.19496847582259286,49,B
2967,-0.46208014172102185,57,B
2968,1.1540849213398257,48,B
2969,0.01409265691840234,98,C
2970,0.708019838600897,95,A
2971,-0.0286564616322825,43,A
2972,1.2385431922819246,12,A
2973,-2.013211654324545,49,B
2974,-1.1433519270939196,52,B
2975,-0.004182825387981822,3,B
2976,-0.9262010090268451,99,A
2977,-0.1675490898622992,52,B
2978,-0.11618885893547802,74,C
2979,0.16587902949471342,18,C
2980,0.4826224978221113,67,A
2981,0.8901344143866311,7,B
2982,0.3050660275114037,63,C
2983,-0.7022930523800028,70,C
2984,-1.1297266526887142,5,B
2985,-0.35577208479309314,39,A
2986,-1.5193862381223469,95,C
2987,1.3369048609420566,60,B
2988,0.43824985022673985,72,B
2989,0.9993121807057249,44,C
2990,-0.3973170426806381,21,B
2991,-0.8218315805180882,74,A
2992,0.6937372570804143,18,A
2993,-0.86588595091828,77,A
2994,-1.588028029977115,45,B
2995,-0.26070778499009273,4,A
2996,0.36951867201945277,22,B
2997,-0.07888387268907758,12,C
2998,0.5597687051183827,51,C
2999,0.6013322986492899,58,C
3000,0.38356651933600894,47,C
3001,0.5927159033077767,40,C
3002,1.5343934690538386,73,C
3003,-0.7278150303989612,63,B
3004,-0.019717086801481837,9,A
3005,-0.053525516345683984,41,C
3006,-0.2787332142211278,4,A
3007,0.44116963480904453,6,A
3008,0.6820906187840036,16,A
3009,-0.5723696717365545,5,C
3010,0.3893406424749125,29,C
3011,0.227937211704008,98,A
3012,-0.5526803491677216,97,A
3013,0.7310496129259022,87,A
3014,-1.2967950584738377,76,B
3015,-1.0900266548217288,77,A
3016,-1.2625064289057057,27,C
3017,0.3891309959031677,52,B
3018,-2.215924662816382,35,C
3019,0.6380418653704013,59,C
3020,0.6801405726965638,32,A
3021,-0.042135290117868276,87,B
3022,-0.7890314208111228,94,A
3023,0.5489745111608719,5,A
3024,0.26826992733107247,53,B
3025,-1.2599954367057788,88,B
3026,-0.969570609448402,68,B
3027,-1.011135111820059,10,B
3028,1.0541631725065015,60,A
3029,1.490754295302442,17,A
3030,0.03590090295281021,41,C
3031,-0.5516877353761779,59,B
3032,-1.3108211076594387,22,A
3033,0.9841494814720825,54,C
3034,-0.5518672601939167,41,A
3035,0.17823648837941583,3,A
3036,1.185826228977197,80,A
3037,0.6260931038155697,41,B
3038,0.29211839268257717,53,A
3039,1.039906622006854,62,C
3040,0.612945183676242,5,C
3041,-0.7476029764914103,92,A
3042,-1.5088130421915265,67,C
3043,-0.3857595813892657,89,C
3044,0.5028639831226808,71,A
3045,0.2668376953743741,34,A
3046,-0.10910752311557419,8,A
3047,0.46307023358511007,12,C
3048,-0.16949265441619962,23,A
