Time,V1,V2,V14,Amount,Class
2855.0,-0.904781989067226,2.02664908821393,0.610000915273272,67.46,0
2856.0,1.26328240586148,-0.788960528379178,-0.242917700295959,24.99,0
2856.0,0.960678567352379,-0.185819840272952,-0.0193639605835921,38.84,0
2858.0,-0.956777915314599,1.30872242001692,-0.133814048852456,4.56,0
2859.0,1.21979256815265,0.600259880508964,-1.05762105017392,0.76,0
2860.0,-0.500932362537709,0.99329194856338,-0.0937035005057591,5.0,0
2861.0,1.24660416664219,0.044227418276176,0.452295419249197,1.0,0
2862.0,1.24320875173832,0.782239483256773,0.145947584262772,15.62,0
2864.0,1.2120873097258,-0.174802574567227,0.0602785070751666,1.0,0
2865.0,1.15436229226271,0.462567440210384,0.52384555740106,6.01,0
2866.0,1.02096242325228,-0.130374436208969,0.0969198383304209,7.4,0
2866.0,1.02096242325228,-0.130374436208969,0.0969198383304209,7.4,0
2866.0,1.01047227261801,-0.147708765640765,0.0981491686928126,12.83,0
2866.0,1.01047227261801,-0.147708765640765,0.0981491686928126,12.83,0
2866.0,-0.321124068052257,0.538928261412245,-0.0529324920755213,11.4,0
2868.0,-2.83657420982942,2.20015099977713,1.03210765551614,15.08,0
2868.0,-2.83657420982942,2.20015099977713,1.03210765551614,15.08,0
2868.0,-2.84882825644711,2.1808511122266,1.03496742151692,5.3,0
2868.0,-2.84882825644711,2.1808511122266,1.03496742151692,5.3,0
2869.0,-2.8382394977986,2.19698543206396,1.03436934422695,4.92,0
2869.0,-0.559285721144388,0.258454639644188,-0.697131886004549,25.0,0
2870.0,-0.460602378703135,0.399328081326802,-0.411709313560821,0.0,0
2873.0,-1.76854281907477,1.24394438181895,0.217440202312735,86.07,0
2874.0,1.20921935380357,0.437207675115911,0.0922109388431256,5.0,0
2874.0,-1.28869007998432,1.36412132564905,0.0563914585096889,201.43,0
2874.0,-0.911267222399267,1.45817752718244,0.944605507642888,68.74,0
2876.0,1.24824359136129,0.557930451863584,0.356565224560078,0.88,0
2878.0,-0.800441788796441,0.611449820751741,0.63955108894955,2.31,0
2880.0,1.2535505755452,0.224565442075127,0.143239105598921,1.29,0
2884.0,1.13749385146484,0.0598520642365227,-0.202221434447684,21.93,0
2886.0,0.690512027052984,-2.27631166021445,0.0460212040277034,396.59,0
2888.0,-1.19842065260501,0.376686374923246,0.343451032783097,197.8,0
2889.0,-1.39462025387622,-0.273562123594363,0.372615004118497,119.5,0
2890.0,-1.50102106218844,1.82805659516128,-0.262555643850189,0.76,0
2891.0,-1.35641040971786,0.434827663677634,-0.786609375034769,0.0,0
2892.0,-1.5160512593554,1.35680682490832,0.457500543657247,96.96,0
2892.0,1.29621499699206,-0.799544197771701,-0.314033791255362,29.95,0
2893.0,-1.6222096836888,-0.453055029237509,-0.219564770051131,1.78,0
2893.0,1.01537608180658,-0.859322837029729,0.33139810054713,81.75,0
2895.0,-0.980321945577718,0.344039837534922,-0.605770248561356,128.0,0
2895.0,1.01502267126914,-0.100766126558489,0.353906175477245,75.49,0
2896.0,-0.673571964318934,0.530491724664351,-1.43511023340561,10.0,0
2896.0,-2.49236154192537,1.46642204338874,0.451385201215474,204.52,0
2896.0,1.18270806042316,0.151756762925161,0.0348083280410231,16.99,0
2899.0,1.16795404098122,0.125881149072978,-0.0593756633831679,26.0,0
2901.0,-0.612347690856983,1.42513771087349,0.594985414152413,4.9,0
2902.0,-0.50388347675528,0.822324904242594,0.0315137464233587,250.0,0
2904.0,-0.500141991031407,0.791188715141607,0.168080957217749,4.49,0
2906.0,1.33576092435514,0.0187344917946495,0.147294439593038,1.0,0
2906.0,1.0434482561169,-0.267994666286803,1.14642104953567,88.2,0
2907.0,-0.495710203608023,1.15664057507067,-0.487857632648029,1.79,0
2907.0,-0.581731913664956,0.720358991577283,0.276123259486262,1.0,0
2907.0,1.37696842826385,-0.1227730732093,0.640696671836959,1.0,0
2908.0,-0.341841600225557,0.687528985995636,-0.0680769702445633,1.0,0
2908.0,-0.318201648972105,0.704607752384315,0.0031787212716638,1.0,0
2909.0,-0.342649948383547,0.607668859695412,0.151303811321775,1.0,0
2909.0,1.37722103706322,-0.0978167837404799,0.572140177597478,1.0,0
2910.0,-0.319009997130095,0.624747626084091,0.222559502838002,1.0,0
2910.0,-0.300381487517475,0.570977710460507,0.356768767759876,1.0,0
2911.0,-0.540909397986996,0.485742835005228,0.332841018633964,1.0,0
2911.0,-0.299876269918732,0.620890289398147,0.219655779280915,1.0,0
2911.0,-0.343205687742165,0.552765022864008,0.302128098648632,1.0,0
2912.0,-0.29997731343848,0.610907773610619,0.247078376976707,1.0,0
2912.0,1.35707687465437,-0.193784604929816,0.849269878112488,1.0,0
2913.0,-0.37870110600917,0.589409868234579,0.431615355432376,1.0,0
2913.0,-0.584157341658844,0.735544555915944,0.0526881738652032,1.0,0
2914.0,1.27526146731808,-0.0964633923550869,0.575731073753751,1.0,0
2914.0,-0.471053340288372,0.306241415183706,-0.459151890223901,70.71,0
2914.0,1.3173167405381,-0.0304166831285991,0.4252763533373,0.99,0
2914.0,-0.620824164296311,0.825910375960984,0.0846477219345613,1.0,0
2915.0,-0.401128535025637,0.692121291296236,0.0312884915666422,1.0,0
2915.0,0.0289068293567029,0.508160500020371,0.595915311518103,1.0,0
2915.0,-0.420615914556121,0.661039822725832,0.130171307059002,1.0,0
2916.0,-0.402593666061993,0.54737481237708,0.42891615815563,1.0,0
2916.0,-0.400976969746014,0.707095064977528,-0.0098454049770461,1.0,0
2917.0,-0.359112682958937,0.630473852592511,0.305309942244224,1.0,0
2917.0,-0.377791714331431,0.679252510322331,0.184811976170246,1.0,0
2917.0,-0.401229578545385,0.682138775508708,0.0587110892624345,1.0,0
2918.0,1.31773201522364,-0.113189510014936,0.726350834800268,1.0,0
2918.0,-0.358860074159565,0.655430142061331,0.236753448004744,1.0,0
2918.0,-0.450490433655381,0.498170394610488,0.0356951988103922,24.05,0
2919.0,-1.59303912548428,1.65285299598833,-0.576987668952937,8.93,0
2919.0,-0.401785317904004,0.627234938677304,0.209535376589292,1.0,0
2919.0,-0.35729389960346,0.810159136768016,-0.188296816280036,1.0,0
2919.0,-0.897039814442443,0.7456084687434,-0.111244513458152,1.0,0
2919.0,-0.505187120890263,0.97427477544445,0.280125579393685,8.99,0
2920.0,-0.420868523355492,0.636083533257012,0.198727801298483,1.0,0
2920.0,1.02230356071463,-1.05100794730307,0.272713342013633,120.0,0
2920.0,-0.937144274866145,1.05815460478406,-0.0631340010629162,1.0,0
2921.0,-0.579060921028984,0.739306647788438,0.427225666851624,1.0,0
2921.0,1.31884349394088,-0.0033818363521275,0.424702260146553,1.0,0
2921.0,0.890646609980511,-0.840638357875768,0.174106596518364,127.3,0
2922.0,-0.621329381895055,0.775997797023343,0.221760710413523,1.0,0
2922.0,-0.992594550582059,0.399507086335451,0.624421669489773,83.08,0
2922.0,-0.52819418028307,0.666910461308191,0.0825584561468442,1.0,0
2922.0,-1.05556965630456,0.667092070889433,0.150862918787129,1.0,0
2923.0,-0.145408169153188,-0.223494076300164,0.0305339099480464,59.95,0
2923.0,-1.72590653065234,-1.53109798227379,0.239329342533473,202.41,0
2923.0,-1.07508829725255,1.57003085713515,-0.425189025653357,96.52,0
2923.0,-0.402593666061993,0.54737481237708,0.42891615815563,1.0,0
2923.0,-0.42142426271411,0.581179696425608,0.34955208862534,1.0,0
2924.0,-0.358670997377089,0.635368784443056,0.291123167821282,1.0,0
2924.0,-0.357256388100607,0.775124005468449,-0.0927931999198092,1.0,0
2925.0,-0.377602637548955,0.659191152704056,0.239181695986785,1.0,0
2925.0,-0.400484762404292,0.716981254721837,-0.0377434782478841,1.0,0
2925.0,-1.41126863009565,0.124637471484588,-0.24205705544987,1.0,0
2926.0,-0.378461507466819,0.574339768510068,0.472273776401019,1.0,0
2926.0,1.31852735312461,-0.0733557729080425,0.616184968442053,1.0,0
2927.0,-0.368250069024575,0.979941602884513,-0.0285920711618749,8.73,0
2927.0,-0.42118466417176,0.566109596701097,0.390210509593983,1.0,0
2928.0,-0.302895398620951,0.617893899942913,0.0483809847656924,1.0,0
2928.0,-0.302844876861076,0.622885157836677,0.0346696859177963,1.0,0
2928.0,0.864198182054364,0.105938857576565,0.240533986923559,41.0,0
2929.0,-0.542128929181984,0.715610258143493,0.214334329473868,1.0,0
2929.0,1.35441139827127,-0.161842189128702,0.582015991661992,1.0,0
2929.0,0.634485967070989,1.5779631268081,-4.00639179839785,1.59,0
2930.0,-0.323292169829173,0.496969789284757,0.394067179520183,1.0,0
2930.0,-0.323191126309424,0.506952305072285,0.36664458182439,1.0,0
2931.0,-0.428748521641399,0.712473259405205,-0.229420223003613,1.0,0
2931.0,-0.696917624050483,0.923396953596494,-0.768652165455858,9.03,0
2931.0,-0.415173259576615,0.698465300645749,0.202950993445108,1.0,0
2931.0,-0.617675711759721,0.604641424944138,0.565415723040998,1.0,0
2932.0,-1.61357042232571,1.03873588882496,0.508127304515172,29.68,0
2932.0,-0.55394400547608,0.605273824526891,0.52353994437267,1.0,0
2932.0,-0.416941521172218,0.523771274364008,0.682846453121472,1.0,0
2932.0,-2.97014296652526,1.99806515773511,-0.996903345740626,41.0,0
2933.0,-0.416284738293851,0.588657626982941,0.504599568098823,1.0,0
2933.0,-0.415830042454982,0.633578948026817,0.381197878467758,1.0,0
2934.0,-0.552850401249017,0.619637180376425,0.753696739429011,1.0,0
2934.0,-0.678248828430597,0.759137860882593,0.352493842028641,1.0,0
2934.0,-0.614977335237811,0.903265917031012,0.0477370175374984,1.0,0
2935.0,-0.438914254349816,0.671404018469542,0.159117899624673,1.0,0
2935.0,-0.897205624427296,0.490225591453701,-0.436556638632229,53.88,0
2935.0,-0.438762689070192,0.686377792150834,0.117984003080985,1.0,0
2936.0,1.21808941198316,-0.138279617964657,0.77502069960835,1.0,0
2936.0,-0.635323584686159,0.78733306426662,0.379711913444092,1.0,0
2937.0,-0.415021694296992,0.713439074327041,0.16181709690142,1.0,0
2937.0,-0.458856329719169,0.595401228855261,0.381402404748098,1.0,0
2938.0,-5.15110354169386,2.97707130865173,-1.14283836010164,9.81,0
2938.0,-0.883514117336014,0.242184735670279,0.320908561888457,1.0,0
2938.0,-0.636283498123772,0.692499164285104,0.640226591554119,1.0,0
2938.0,-1.36200586723335,-1.34032432723686,-0.689877634725385,29.0,0
2938.0,-0.4401267765868,0.551613829019205,0.48818907197418,1.0,0
2939.0,-0.45910893851854,0.570444939386441,0.449958898987579,1.0,0
2939.0,-0.45875528619942,0.605383744642789,0.353979807052306,1.0,0
2940.0,-0.438914254349816,0.671404018469542,0.159117899624673,1.0,0
2940.0,-0.732940281778306,0.545301272266175,-0.359702647433385,1.0,0
2940.0,-0.439823646027554,0.581561376381789,0.405921278886804,1.0,0
2940.0,-0.658298737694468,0.641664126510025,-0.557128690493459,11.5,0
2941.0,-0.459412069077787,0.540497392023857,0.532226692074956,1.0,0
2941.0,-0.855032155485742,0.974970526785806,0.282361728659526,1.0,0
2942.0,1.23382369408712,0.408855747670521,-0.393401436407031,1.78,0
2942.0,-0.459614156117284,0.520532360448801,0.58707188746654,1.0,0
2942.0,-0.455381585718243,0.465230035648089,-0.302550677488237,94.8,0
2942.0,-0.439065819629439,0.65643024478825,0.200251796168362,1.0,0
2943.0,-0.415981607734605,0.618605174345525,0.422331775011446,1.0,0
2943.0,-0.854678503166621,1.00990933204215,0.186382636724253,1.0,0
2944.0,-0.41010579572706,0.373360647773602,-0.81679293381173,55.3,0
2944.0,-0.523008126356263,0.667748114154112,0.118919169291908,1.0,0
2944.0,-0.647017531645614,0.677829729931054,0.353175774021179,3.0,0
2945.0,-0.43740474193593,0.964651815240552,0.0302071637874527,2.69,0
2949.0,-0.274126323313976,0.419479407357529,-0.129398373296702,27.99,0
2949.0,1.2108080703645,0.242360267057252,-0.0918330885671734,2.68,0
2949.0,-0.887227117156337,0.501772184252037,0.813636228878445,124.14,0
2951.0,1.09703149678676,-0.283641487534165,-0.105095412595824,7.91,0
2951.0,-0.363108207782347,1.14914422468907,-0.429067662926814,2.69,0
2952.0,-0.770796708927316,1.03926483815574,0.301420471519705,6.0,0
2955.0,-0.366166284503328,0.314466635642039,-0.359891705560984,2.49,0
2959.0,1.01943175068134,0.339608282307779,-0.423281210081191,40.29,0
2959.0,-2.28027811784571,-1.69040655029305,-0.58024174356313,9.9,0
2960.0,1.13737053606354,0.224857514461806,0.641280041822972,30.02,0
2961.0,-0.452700222168269,-0.115593941159888,-0.121427910096236,70.71,0
2965.0,0.78730171463033,-0.502336743349636,-0.0605102051147001,150.0,0
2967.0,1.22586812289474,-0.126879838315058,0.498686202783669,2.0,0
2968.0,1.04335933879655,0.0428454447454372,0.29467024742124,35.0,0
2969.0,1.10281616912393,-0.624611703613306,-0.512510518458187,82.7,0
2973.0,-0.54681940068653,0.401798340346687,-0.64172608179362,9.57,0
2974.0,1.23514684658555,-1.87961564106253,-1.07493079053512,56.0,0
2975.0,-1.66315098413237,0.9166572371184,0.418277930485733,52.0,0
2975.0,-0.927174731302754,0.140809711555552,-0.31442950433483,22.08,0
2976.0,1.17000314606331,0.104149973972876,0.0685048625260804,45.98,0
2977.0,1.12204944477133,0.120608488959096,-0.0537889711002141,38.87,0
2980.0,-0.86804939237823,1.10434037801263,0.497741977974312,18.2,0
2984.0,0.788630180506519,-2.17595893147344,-0.222185699540368,398.0,0
2985.0,1.31540417163793,-0.0335770857321864,0.425500485392321,1.98,0
2985.0,1.05389761713729,0.127196586772122,0.212407467614186,47.21,0
2986.0,-0.473430612444895,-0.225558049045625,0.0244813505259113,81.73,0
2987.0,-0.302520690013682,0.447473606170949,0.215738138536011,1.0,0
2987.0,-1.95800999226297,1.28567402867946,-1.5213895179943,3.03,0
2989.0,-0.768678105455388,0.825054393151212,0.173120775273196,1.0,0
2989.0,-0.469172787241511,0.745574362205744,-1.04025052410065,0.0,0
2989.0,0.781205735944282,-0.603810811219995,-0.21627597163451,197.53,0
2990.0,1.25658349182633,0.383236237380076,-0.366467348219093,1.78,0
2991.0,-0.302520690013682,0.447473606170949,0.215738138536011,1.0,0
2992.0,-1.19059069044901,1.77597697231867,0.201556192721925,124.14,0
2993.0,1.42753788520924,-0.452438133654582,-0.794446588341571,32.75,0
2993.0,-0.715803267628416,0.13895341115794,-0.0619922832270994,1.0,0
2993.0,-3.69697208317446,3.07696413445923,-1.97345277756459,0.92,0
2996.0,-0.302520690013682,0.447473606170949,0.215738138536011,1.0,0
2996.0,-3.51183158021869,-3.39529509581093,0.388789780897838,3.03,0
2997.0,-4.4150480885075,3.8240700966516,-2.76175373643889,0.99,0
2997.0,-0.775920368086292,-0.425862510049702,0.260754320530324,500.51,0
2998.0,0.584311774868314,-1.35521956051941,0.146316462864475,308.27,0
2998.0,-0.302520690013682,0.447473606170949,0.215738138536011,1.0,0
2999.0,-5.91002799040294,5.30131937696344,-0.375466927344,162.61,0
3000.0,-0.302520690013682,0.447473606170949,0.215738138536011,1.0,0
3000.0,1.1158970908264,0.0986682543364443,0.857751833659004,14.9,0
3002.0,-0.302520690013682,0.447473606170949,0.215738138536011,1.0,0
3002.0,-0.36451019906614,-0.21614434205417,0.171754413874971,15.0,0
3003.0,-0.94424502664269,0.824886752111318,-0.645747783618593,0.0,0
3004.0,-0.521761623445488,0.626184011879572,0.145695679272865,1.0,0
3004.0,-0.370748624486574,0.0466939543899355,-0.0099204635498771,6.25,0
3006.0,-1.31178876514042,1.77832594488905,0.650788170244691,25.02,0
3006.0,-0.302520690013682,0.447473606170949,0.215738138536011,1.0,0
3008.0,-0.302520690013682,0.447473606170949,0.215738138536011,1.0,0
3009.0,-1.87347784746668,-0.304396783245699,-0.13095220708278,178.3,0
3010.0,0.755816852407523,-0.782065444114621,-0.122547421829559,80.14,0
3010.0,-0.302520690013682,0.447473606170949,0.215738138536011,1.0,0
3011.0,-0.556778548983116,0.897814939929891,-0.001232421890963,1.29,0
3012.0,-0.302520690013682,0.447473606170949,0.215738138536011,1.0,0
3013.0,-1.7089401339,-1.29625529356365,0.0830639106569842,261.8,0
3014.0,1.15189885439182,-0.135160107210794,-0.0014412877881179,41.75,0
3014.0,-0.302520690013682,0.447473606170949,0.215738138536011,1.0,0
3014.0,1.07968963829351,-0.142959077460473,0.209751158693665,55.97,0
3015.0,-1.52091507025552,1.14469619192201,-1.17996093151336,2.99,0
3015.0,0.0893867002162972,1.16740800509342,0.242706611453449,14.97,0
3016.0,-1.59251699348998,1.15411204609509,1.11516934663354,40.4,0
3016.0,1.21842066536779,0.369931849554064,0.261022250843339,18.0,0
3017.0,-0.302520690013682,0.447473606170949,0.215738138536011,1.0,0
3017.0,-0.873406217847538,0.996276608591086,0.843561994803919,28.06,0
3019.0,-0.302520690013682,0.447473606170949,0.215738138536011,1.0,0
3021.0,1.12819215347201,-0.164348107708535,0.122924386925847,41.75,0
3021.0,-0.302520690013682,0.447473606170949,0.215738138536011,1.0,0
3023.0,-0.521761623445488,0.626184011879572,0.145695679272865,1.0,0
3023.0,1.01178028575302,-0.957999525266056,0.300621227025845,215.18,0
3025.0,-1.53960468353383,0.323344348853767,-0.611466206256919,10.78,0
3025.0,-0.302520690013682,0.447473606170949,0.215738138536011,1.0,0
3026.0,1.15247907146371,0.0123534140113836,-0.483717776456023,9.99,0
3027.0,-1.37094643234978,0.593587148759246,-0.588975055368661,69.99,0
3027.0,-3.44366803761346,1.37941577489008,0.737536478435912,27.39,0
3027.0,-0.302520690013682,0.447473606170949,0.215738138536011,1.0,0
3029.0,-0.302520690013682,0.447473606170949,0.215738138536011,1.0,0
3031.0,-5.29342236019084,4.59540731154201,-2.47809888238654,0.92,0
3032.0,-1.55919581527084,1.50038143340178,-0.649611643989185,3.77,0
3033.0,-0.548584150692294,0.647927175908037,0.242990926274785,1.0,0
3034.0,1.17363428079346,-0.164841972672351,0.222091905115412,5.29,0
3035.0,-0.741571237764819,0.80383895861123,0.0757680921840912,1.0,0
3036.0,-0.525866600994288,0.857846348016933,0.594266815739979,3.58,0
3037.0,-0.302520690013682,0.447473606170949,0.215738138536011,1.0,0
3038.0,-6.73051854026315,-2.41683724736276,-2.46804180579046,500.0,0
3038.0,-5.03639220527535,4.48719902017009,-1.08453076221449,8.94,0
3039.0,-1.09883328758061,0.723537088642167,0.626460384009228,19.38,0
3040.0,-0.302520690013682,0.447473606170949,0.215738138536011,1.0,0
3042.0,-0.521761623445488,0.626184011879572,0.145695679272865,1.0,0
3042.0,-0.686740417000892,-3.37370711822059,0.36441301915125,1068.62,0
3045.0,1.34498874005516,-0.431698986316432,-0.0539427452639939,20.5,0
3046.0,1.14151696217157,0.147295613099947,-0.323053472397657,0.0,0
3046.0,-0.302520690013682,0.447473606170949,0.215738138536011,1.0,0
3047.0,-0.754293526181172,0.369824618844841,-0.0369937941500295,11.88,0
3047.0,1.2979427762581,-0.548408824518978,0.564923987902893,67.46,0
3048.0,-0.788401148385487,1.57971671118682,0.943873056586259,67.38,0
3048.0,-0.302520690013682,0.447473606170949,0.215738138536011,1.0,0
3049.0,1.08230831443077,-0.0967973909554365,-0.238990043923806,15.0,0
3049.0,-1.30792183264254,1.11788873638877,0.521050013015648,69.8,0
3050.0,-0.521761623445488,0.626184011879572,0.145695679272865,1.0,0
3052.0,-0.681832179423239,-4.06245524037677,-0.626643366505569,1043.56,0
3052.0,-0.794164781197947,0.0197447427035593,0.168387464936339,1.0,0
3052.0,-0.712029556844475,1.59831898954413,-0.0347176775262532,7.03,0
3053.0,-2.77809052474359,-0.0918081234412204,-0.298210499582587,328.0,0
3054.0,-0.395908500425039,0.531604652417281,0.42349688704217,1.0,0
3056.0,-1.36969813627727,-0.237359136406619,0.0572707538806682,1.0,0
3056.0,1.20886277622786,0.273500204537571,-0.18754276924439,3.87,0
3057.0,0.921404100939443,-0.813307661228213,0.547635248751175,232.2,0
3058.0,-0.302520690013682,0.447473606170949,0.215738138536011,1.0,0
3060.0,1.27360437296316,-0.0144176963682148,-0.014812724149833,17.85,0
3061.0,-0.662682390014603,0.659937317858929,0.108942727419451,1.0,0
3063.0,-0.302520690013682,0.447473606170949,0.215738138536011,1.0,0
3063.0,-1.57151537938441,1.10840144569804,0.355696836846821,13.44,0
3065.0,-0.521761623445488,0.626184011879572,0.145695679272865,1.0,0
3066.0,0.104744291396085,0.207402335397493,-0.839054946302957,22.0,0
3066.0,-0.938911888096882,0.667939789121429,-0.682329173364919,7.58,0
3067.0,-0.302520690013682,0.447473606170949,0.215738138536011,1.0,0
3067.0,0.268243598973375,-1.85808168738408,-0.451068792397828,500.0,0
3068.0,-0.67345545271437,0.299416029667596,-1.44712193296992,1.06,0
3068.0,-0.483862145818806,1.00390787062608,-1.65058230184405,1.0,0
3068.0,-0.706564509355561,0.789874072310036,-0.0955872834028148,28.58,0
3069.0,-0.302520690013682,0.447473606170949,0.215738138536011,1.0,0
3071.0,-0.302520690013682,0.447473606170949,0.215738138536011,1.0,0
3072.0,-0.49021352098917,1.39469554155957,0.0302004724145961,9.96,0
3073.0,1.18873881573523,-0.110924627898847,0.97885273797689,58.92,0
3073.0,-0.548584150692294,0.647927175908037,0.242990926274785,1.0,0
3075.0,-1.51697160637469,-0.798038551648981,0.192656107342046,1.0,0
3075.0,-2.19416785136096,0.0772883539818617,-0.601465692492403,29.9,0
3077.0,1.30455183235111,-0.713686809629041,0.0727952955448816,1.0,0
3077.0,-0.302520690013682,0.447473606170949,0.215738138536011,1.0,0
3079.0,-0.302520690013682,0.447473606170949,0.215738138536011,1.0,0
3081.0,-0.674055888324613,0.457964762362765,-0.765724533657507,1.61,0
3081.0,-4.3602415162394,5.68477761044852,-5.83962920251036,0.89,0
3082.0,-1.41732580704448,1.57958073602378,0.352171868554806,4.0,0
3083.0,-1.08497413285267,-0.205797756276017,-0.236662470279801,60.16,0
3084.0,-1.97750954736762,2.00729425387336,0.598759398439384,1.0,0
3084.0,-0.560475292760515,1.43863592873639,-1.95232155971145,10.6,0
3084.0,-0.521761623445488,0.626184011879572,0.145695679272865,1.0,0
3084.0,-0.309895824236972,0.0369511775742362,0.0862818477424712,19.9,0
3086.0,0.83077920838346,-0.639287686766117,0.895535214437402,239.4,0
3086.0,-0.302520690013682,0.447473606170949,0.215738138536011,1.0,0
3087.0,-0.589874888231592,0.843842019002474,-0.62129923807377,30.33,0
3088.0,-0.302520690013682,0.447473606170949,0.215738138536011,1.0,0
3090.0,-0.997330937506845,0.0402397825606827,-0.681984977939492,77.72,0
3090.0,-0.302520690013682,0.447473606170949,0.215738138536011,1.0,0
3092.0,-0.806342307870726,0.226673134621185,0.0062872175489588,69.64,0
3092.0,-0.768678105455388,0.825054393151212,0.173120775273196,1.0,0
3093.0,0.986390551291783,-0.711392860559731,-0.426014331870269,128.26,0
3094.0,-0.612025727965134,0.938788278883999,0.411002497531916,130.2,0
3094.0,-0.302520690013682,0.447473606170949,0.215738138536011,1.0,0
3096.0,-0.302520690013682,0.447473606170949,0.215738138536011,1.0,0
3096.0,-0.249963858038974,-0.371521414460744,-0.731042266067186,119.0,0
3098.0,-0.561701301200193,0.690610474880714,0.0838520649890753,50.0,0
3098.0,-0.302520690013682,0.447473606170949,0.215738138536011,1.0,0
3100.0,-0.302520690013682,0.447473606170949,0.215738138536011,1.0,0
3102.0,1.2323899474875,0.122010200060922,0.434193302969413,1.79,0
3102.0,-0.912540635240576,0.926385125986978,-0.362717146394186,50.58,0
3102.0,1.3745260952084,-0.276224724861442,0.581933835700471,1.0,0
3103.0,0.196913501753307,-2.23939457364124,0.178025494832779,491.98,0
3105.0,-1.04345576732149,0.965423498294581,-0.752315412292808,0.0,0
3105.0,1.23556055524737,-0.355878426215532,0.0330337327884718,20.33,0
3105.0,-0.521761623445488,0.626184011879572,0.145695679272865,1.0,0
3105.0,1.33786411948286,-0.624672055586778,-0.930908128757684,4.64,0
3106.0,-0.228551459024565,0.994818389810041,0.217342975914125,9.99,0
3107.0,-3.00960255533902,0.485146280749042,0.796468085508694,44.57,0
3107.0,-0.302520690013682,0.447473606170949,0.215738138536011,1.0,0
3107.0,1.29861262058718,-0.166271653992863,0.403917291710513,9.57,0
3108.0,-2.56638434277446,-2.05804009724606,-0.80851244765144,500.0,0
3110.0,-0.450131950745566,0.468356024755062,0.416865666906789,1.54,0
3110.0,1.11605025211862,0.354819024482108,0.226323425683775,71.45,0
3110.0,1.12746701703153,0.0846121568484478,0.152600223647911,50.03,0
3111.0,-0.0179997664686216,-2.25399825264556,-0.632742587267053,633.49,0
3111.0,1.40403346496082,-0.58348683287621,0.191254141310115,15.0,0
3111.0,-1.17657307437222,-0.86923675128968,-0.444681666860529,51.76,0
3111.0,-1.41509725106378,0.370428483385836,0.626019573013873,279.9,0
3113.0,-0.810678134780205,0.813069225253209,-0.46316653490201,23.67,0
3113.0,1.04821000295563,0.0658324684142257,-0.0618058236552014,69.0,0
3118.0,-1.01109196988065,-0.657037906021994,-0.823751050179558,93.14,0
3120.0,1.1896412611225,0.0340850351327329,0.125739462528506,35.7,0
3120.0,1.2483871684449,-0.0912058608187733,0.465588970530204,6.07,0
3121.0,1.2920887919596,0.23655723562695,0.0426435387628615,0.89,0
3121.0,-0.549589616419109,0.682196934107956,1.00076204777162,92.39,0
3122.0,-0.319130381087759,0.60976617384666,0.263655497213453,1.0,0
3122.0,-0.299087262198658,0.695751479248468,0.0139483943942353,1.0,0
3123.0,-0.0061702292377586,-2.42865984711995,0.608405024658719,679.0,0
3123.0,1.33718741461417,-0.316711624713607,-0.151459909826363,60.0,0
3125.0,-1.52006276067863,1.44709895054909,-0.0052000914858814,1.79,0
3125.0,-0.748194545418368,1.35331598976713,-0.249120660296677,19.27,0
3126.0,1.01715241494702,-0.572347131502707,-0.820387407523131,109.63,0
3133.0,-0.330183274743576,0.669646967778405,-0.0412984774618092,1.0,0
3133.0,-1.9083110828309,-0.795195832965605,0.349254665789438,144.38,0
3135.0,-1.05260866671564,1.73714438145449,-0.358488188287938,12.79,0
3136.0,-0.381973524217901,0.646110847095428,0.305798451752078,1.0,0
3136.0,-0.331297457624275,0.716454568338511,0.33842860862301,1.0,0
3136.0,1.2161984121875,0.0860135203509317,0.443382121985985,0.0,0
3137.0,-0.568121469631768,0.490900630754893,0.279072324671245,1.0,0
3137.0,-0.443981973413828,0.626764238291109,0.267772805045817,1.0,0
3137.0,1.24667918056171,0.0677961667571918,0.227648742371266,1.0,0
3138.0,-1.17962600960883,0.0070855598198871,0.64596512705641,1.0,0
3138.0,1.21849358606216,-0.0983495548145452,0.665330308825181,1.0,0
3138.0,-0.381215697819785,0.720979715501888,0.100128969033636,1.0,0
3138.0,-1.04593826759943,0.610737430811116,0.628469869962198,183.29,0
3139.0,-0.67723839323311,0.858963018757873,0.078267865070718,1.0,0
3140.0,-0.942432678599053,0.809803091472054,0.0535966245219457,20.0,0
3140.0,-3.73458584221399,0.802685965189958,0.985818083323381,43.72,0
3140.0,1.26116622100722,-0.0951106408993381,0.761104874480113,1.0,0
3141.0,-0.358014214498723,0.700255137061988,0.112876282798633,1.0,0
3141.0,-0.58602506613647,1.73457886673837,-1.35037174995004,1.0,0
3141.0,-0.421929480312854,0.531267117487968,0.486665077104301,1.0,0
3142.0,-0.378107855147699,0.609278573766416,0.376294684465746,1.0,0
3142.0,-0.597146701540007,0.807954011050096,0.251407029811016,1.0,0
3143.0,-0.541674233343114,0.760531579187369,0.0909326398428025,1.0,0
3143.0,-0.377552115789081,0.66418241059782,0.225470397138889,1.0,0
3143.0,-0.322433299911309,0.581821173478745,0.160975099105948,1.0,0
3143.0,-3.69443884071974,0.420388146007029,-0.958783822745914,1.98,0
3145.0,0.922536725638047,-0.517835077285402,-0.368212170956513,129.9,0
3146.0,-1.10226756686511,0.813856397835161,-1.05952655157912,16.56,0
