id,value,category
29252,-0.24997735360809387,A
29253,0.1589392612459555,A
29254,1.0013311335864497,C
29255,3.0939298314392594,C
29256,0.2677506119747231,A
29257,1.1092762510565106,A
29258,-0.46230723708114985,C
29259,0.7770252407960427,C
29260,-1.053210027916837,A
29261,-0.368203434175031,C
29262,1.1042071794581754,B
29263,0.8490332933865452,C
29264,-0.8900261212379349,B
29265,0.5369203207950817,A
29266,1.0849963257881938,C
29267,-1.2290915064612733,B
29268,1.007446868574429,B
29269,-0.2878460602836644,A
29270,1.3255838363187344,A
29271,-1.00623028542828,C
29272,0.9293711259756651,B
29273,-0.6842178622330666,B
29274,0.5247172827673895,B
29275,0.9623476519936043,B
29276,-0.06492574724561848,A
29277,-0.3175302382785205,B
29278,-0.7861154724621737,C
29279,0.055036756441383096,A
29280,-0.5776862919389989,C
29281,0.7461514166790054,A
29282,-0.5174515031209141,A
29283,2.94715182126591,B
29284,-0.18446797900560297,B
29285,-0.6914433342928044,B
29286,0.6339992453213542,C
29287,0.9420063663798791,B
29288,0.28605312898846275,A
29289,1.063943187894836,C
29290,0.2805701456591789,B
29291,-1.0404170041759,A
29292,0.31142680486532365,B
29293,-1.4802768263151496,C
29294,0.7197161021907273,C
29295,-1.3437419357181732,C
29296,-1.4897503212297303,B
29297,-0.7525729049912792,B
29298,-0.40230995730736646,A
29299,0.0941656674945484,A
29300,0.356950191664654,A
29301,-0.5835746860504826,C
29302,0.03213464537025049,B
29303,-1.559789520103266,C
29304,-1.4356964235372218,B
29305,0.9716048239730616,C
29306,-1.034395507632035,C
29307,-0.23040352456518648,B
29308,0.3965012790261217,B
29309,-1.4533445537043064,C
29310,0.8502096717196735,A
29311,1.0175503902438636,A
29312,-0.0930519348198666,A
29313,-0.2012438173792377,A
29314,1.1769343068599603,A
29315,-0.4842228432804797,B
29316,-0.17772690835850652,B
29317,-1.4020767179321112,A
29318,0.2486795312252866,C
29319,0.40027093636771927,B
29320,0.3112930375066391,A
29321,1.0521502041418493,C
29322,0.4005379258690237,B
29323,0.19336541193199264,C
29324,-0.8791142221292703,B
29325,0.5800041431466384,B
29326,-0.7995813419038368,C
29327,-0.11916049382213614,A
29328,-1.4087265438547076,C
29329,1.2309255796491367,C
29330,0.31616663250654925,B
29331,0.2523636486891029,C
29332,1.5986778570989781,B
29333,1.4418590469718358,A
29334,0.8297242569591646,C
29335,-0.047996828456311647,C
29336,-0.04659713972714029,C
29337,1.6328937377208528,B
29338,1.4787365492856914,B
29339,2.4270599414836447,B
29340,-0.676826236459292,A
29341,1.397432682519946,B
29342,0.48037811566364913,C
29343,1.6752469423409015,A
29344,-1.2854627533655172,B
29345,0.09295322335306576,A
29346,0.5720529639397367,A
29347,0.8811873664350307,B
29348,0.6590815721608226,C
29349,0.6367924051315182,A
29350,0.6286589624833725,C
29351,0.01262097945160362,C
29352,-0.34122585388088145,B
29353,0.05337227695970437,C
29354,-1.746505875436496,C
29355,0.3186371144983721,B
29356,1.2671003862137675,C
29357,-0.30601184803501924,C
29358,-0.490465739383394,B
29359,-0.6300509667544612,B
29360,1.490878793049315,B
29361,1.1700716247571121,B
29362,-0.0680999225456966,B
29363,0.0716234104611683,C
29364,-0.6441114382531116,B
29365,2.157541183242558,B
29366,-0.31140093635535987,B
29367,0.13996702689129636,B
29368,-1.5517130898842362,C
29369,0.006440531663847038,C
29370,-1.2903176995003998,A
29371,-0.012132640527784906,B
29372,0.16798477017558958,B
29373,1.7110172612191312,A
29374,-0.16262042824541106,C
29375,1.1904331948609057,C
29376,0.18565052137410165,B
29377,-0.6142179556907996,B
29378,-0.9106503774663353,C
29379,-0.18227036408484246,B
29380,0.29018119188330405,A
29381,-0.9007279181741986,B
29382,-1.8526917510346372,B
29383,0.1879762881855709,C
29384,-0.10260410780250648,C
29385,1.1062036188035635,A
29386,-1.7915418013168942,C
29387,1.4632341461864977,B
29388,0.27540232131424797,C
29389,1.5960600809823156,B
29390,-1.0576635301827055,B
29391,-0.7303737369465123,A
29392,1.5514448239353322,A
29393,1.6094666535656459,A
29394,0.3987506399673775,A
29395,0.3115686964649916,B
29396,-0.06853782214235833,A
29397,0.06635210523774736,A
29398,1.2516495315476055,B
29399,-0.2401514855144028,A
29400,-0.6686350904413574,B
29401,-1.1194075765453584,C
29402,1.335309803251145,A
29403,-1.2336227761245033,A
29404,-1.2038585461372697,A
29405,-0.20880549390660386,C
29406,-1.1697384268217523,B
29407,1.7561617650269228,B
29408,0.16939349035061055,C
29409,0.909916399661646,B
29410,-2.0079442454489316,A
29411,-0.9619581243679803,C
29412,0.8409845305704142,C
29413,0.17024103774768123,A
29414,0.2434116708003072,B
29415,0.2849714542941698,B
29416,1.9170767590360067,A
29417,-0.45151101521626275,C
29418,-2.0699738878541107,B
29419,-0.5917164785491913,C
29420,0.8696176096524609,B
29421,-0.5076227656388004,C
29422,-0.6186269987044598,B
29423,0.7294610993922932,C
29424,-0.8848873675717547,B
29425,-0.1444525877528119,C
29426,1.4257920975323333,C
29427,0.9004756339818121,C
29428,-1.8462370575384757,C
29429,1.3341740480403825,C
29430,1.323507140504933,B
29431,0.5044800899261513,C
29432,0.686468029591471,B
29433,-0.5627091194975421,B
29434,-0.2878342234948248,A
29435,-0.5335929403534021,B
29436,-0.0007604336310724132,B
29437,-0.49370651238678165,B
29438,-0.5095888530241431,C
29439,-0.23917886767289648,B
29440,-0.14701119973992577,A
29441,-0.5543286653914734,B
29442,0.9093055757068,A
29443,-2.1640226353480916,B
29444,0.8266923425368197,C
29445,0.31895419622465127,B
29446,0.25338974058303376,B
29447,-1.247256478506848,B
29448,0.6354455867374895,B
29449,0.9125012019194978,A
29450,0.28532161553972063,B
29451,-0.5804177943139701,B
29452,0.36389662173232695,B
29453,-1.2459813015865593,C
29454,0.23593456483103867,A
29455,0.39263749675732534,A
29456,0.6128393347462642,A
29457,1.7903649999113198,A
29458,-1.428246295548269,B
29459,0.5021841645383162,A
29460,0.4040767438734446,B
29461,0.9887084021298648,C
29462,0.041785612120313245,A
29463,-0.5659046655514084,C
29464,-0.4723612038319564,A
29465,-1.3508195853839882,A
29466,0.3830147616776213,C
29467,0.8176386110424015,C
29468,-0.3533946824033811,B
29469,-1.3470589296315334,B
29470,-1.5663797666086055,B
29471,-1.3323680067664372,C
29472,0.21618374354484404,B
29473,-1.7197413234964636,B
29474,1.1574892440161293,B
29475,-0.7441567708187753,C
29476,1.0732816563804486,A
29477,-0.8768096160246744,A
29478,1.2140955576529024,C
29479,-1.322661286709396,A
29480,1.2772874223195043,B
29481,0.7645224505725361,C
29482,-0.19081301218467442,B
29483,-0.9481315675221231,C
29484,0.935390268636362,B
29485,1.943423302504129,C
29486,0.4559397138841451,C
29487,1.1324813645827085,A
29488,-0.38579785488614043,C
29489,-2.0217498955557573,A
29490,-0.49942080590178517,C
29491,-0.09755932154246465,C
29492,-0.6101567555325903,A
29493,0.9052385757916398,B
29494,-1.3579211876534485,B
29495,-0.6890270694294222,B
29496,-0.9968990902363541,A
29497,0.10168034959083899,A
29498,-0.355810475297619,B
29499,0.3175255550952529,B
29500,-0.626874955544037,B
29501,1.133020587365773,C
29502,-1.147991356226112,A
29503,1.0904292787860626,A
29504,-1.0352625821025803,A
29505,0.8044738465399501,C
29506,-0.2880342102905957,A
29507,0.3212980760918353,B
29508,-0.28568118686985267,B
29509,1.354859083583773,B
29510,-1.5042235244779378,C
29511,2.7876192920243015,B
29512,-0.3077299101921366,B
29513,1.4983769740459172,A
29514,1.0559758277205293,B
29515,-0.38673605759882823,B
29516,-0.9383475452677408,A
29517,1.6649342123855322,A
29518,-1.9665172608556567,B
29519,0.07416814971973854,A
29520,0.5748282675975517,B
29521,-0.6115833235183734,C
29522,-1.3420551452522165,B
29523,-0.3611227464417158,B
29524,1.5884105101276365,A
29525,-0.6488362077879469,A
29526,-0.12251449848059462,B
29527,-0.7437389280117056,A
29528,-0.7690476046109613,C
29529,0.4402903171877194,B
29530,0.8714850099258722,B
29531,-0.4486396220548529,A
29532,-0.16860100556180124,A
29533,0.2659333290685332,A
29534,0.1935452726839504,C
29535,0.3602589881427605,A
29536,1.5412689078381707,B
29537,-0.09801512131388515,B
29538,-0.1431908811933224,A
29539,-0.023359492080751654,A
29540,0.6616858941887288,C
29541,-0.17356957035693926,B
29542,-0.8568112117710113,A
29543,1.5303819506230187,A
29544,-0.6487577553960877,B
29545,0.35789041457409065,B
29546,0.011865151583434305,C
29547,1.0962695913900846,B
29548,-1.563527071122364,C
29549,0.13765199709242643,A
29550,0.2731403272094681,B
29551,-0.7385149151529931,B
29552,1.0556022859806997,B
29553,-1.0927060998085998,A
29554,1.829551607556652,C
29555,0.3875156784292466,A
29556,0.4328527340679819,B
29557,0.6529209845086047,B
29558,-1.5848598190908731,C
29559,-1.2943050687875246,B
29560,-0.3641235880694633,B
29561,0.9160915084728444,B
29562,0.8193115847797536,C
29563,-0.14642615072485293,B
29564,1.2504042925053607,B
29565,-0.4324890175995867,B
29566,-0.07374225621801898,A
29567,0.5626631658184329,C
29568,0.3555962511345476,B
29569,1.1876538585641583,C
29570,1.9769903904532398,B
29571,0.4130800957121589,A
29572,-0.7608708118410719,A
29573,0.29811249364895204,C
29574,-1.695682562230285,C
29575,0.19640560797986933,A
29576,1.914838890833614,A
29577,-0.4563264699979582,B
29578,-0.46560366908227,C
29579,-0.32680423851186213,A
29580,0.16423730820609403,C
29581,-0.3140760952555963,C
29582,0.04708634050208212,C
29583,0.9225991007552368,B
29584,0.03322482427632205,A
29585,0.8799905435245325,C
29586,1.2574959486913122,A
29587,0.15752084873940078,C
29588,0.610009276197576,B
29589,-0.5956685958364658,C
29590,0.216005161741402,A
29591,-2.0637512192037044,A
29592,-0.9888110887767124,B
29593,0.0030627090804357256,B
29594,1.3355885761133037,C
29595,0.2438074423112494,B
29596,-1.714899582913612,A
29597,-0.12000121445486354,A
29598,-0.9576160433140214,B
29599,-0.762905100002957,C
29600,0.6627109243608593,C
29601,0.5048625454286079,A
29602,0.2156152961238753,A
29603,1.1721412438822765,C
29604,-1.0634033308394755,B
29605,-0.40714968185007877,A
29606,-0.515452778528536,C
29607,-0.7507664733430994,A
29608,-1.3410433413997844,B
29609,-1.1518043847143733,A
29610,-0.2567315370672633,B
29611,0.35957861842102223,B
29612,0.7137241851008262,A
29613,-0.008156649079869654,A
29614,-0.6583229715785134,A
29615,1.6071546307848297,B
29616,0.42603381625117526,B
29617,-0.04028777800331168,B
29618,0.6088088507264517,A
29619,0.8526810249777426,C
29620,-0.6864987694518808,A
29621,-2.274749235827139,A
29622,0.25173188179483963,A
29623,-0.0932457566781686,C
29624,-0.733110479112303,C
29625,0.10260928029776728,A
29626,0.4621292751803398,B
29627,-0.5457082039254352,C
29628,-1.7620175933294462,A
29629,0.9541859514895835,C
29630,-1.697895137438934,A
29631,0.13738310525733347,A
29632,2.223583543175434,C
29633,1.779922703224924,B
29634,-0.3094338164959935,B
29635,-0.5934972096129137,C
29636,0.12458020742826256,B
29637,0.3208639262940926,A
29638,0.28045169931759584,C
29639,0.1750135927012598,C
29640,2.3222155259944595,A
29641,-1.5921101460348637,B
29642,0.630876961568335,C
29643,0.757755479109526,A
29644,-1.1161991653236105,A
29645,1.1974217618741347,B
29646,-0.35291653826154684,C
29647,-1.0785802817698507,C
29648,0.6864671010291598,A
29649,-1.377219675850719,C
29650,-1.4511198177284255,B
29651,-0.5733705731558078,C
29652,0.7196021405330634,C
29653,0.6784922053009603,C
29654,0.197215211856527,B
29655,-0.05276281965438815,C
29656,1.5213783623829453,A
29657,0.8556139734495386,A
29658,-0.7569098950516142,A
29659,-1.98496890229421,B
29660,-0.5187156447516721,B
29661,0.4144199558458198,A
29662,0.08242040707620957,B
29663,1.3806420028235458,C
29664,-0.000990542984411432,B
29665,0.07069952129857193,A
29666,0.8783826778023552,A
29667,0.2717524845705144,A
29668,-0.6638093701130029,C
29669,0.3719456137208732,C
29670,-1.3237419737543985,A
29671,-0.13643833158851168,A
29672,-0.32236211250237023,B
29673,-1.2274735415445204,A
29674,0.6792861346433351,C
29675,-1.5858154743244632,A
29676,0.16604737020118368,A
29677,-0.5129969602787228,B
29678,-0.08176011536269708,A
29679,2.0788709947066546,B
29680,0.12401664587757139,B
29681,-1.3432061547487524,A
29682,-0.8392233078918956,A
29683,0.19611671929628063,A
29684,-0.05337292420095634,C
29685,0.39869655356143413,C
29686,-1.3597165952769128,C
29687,-1.1079890637332706,B
29688,-0.5203621120470379,A
29689,1.1877500687415885,B
29690,0.8356545275226753,A
29691,0.4681664142473764,B
29692,0.7687952530223351,B
29693,-0.2104543987519716,B
29694,-1.2178866772954187,A
29695,0.5685911319993743,C
29696,-0.18476977334600175,C
29697,-0.4956748729218018,C
29698,1.0313385524583336,B
29699,-1.4211559194177579,B
29700,-1.080586609076138,C
29701,-0.7799310207762963,A
29702,0.5872409399233997,A
29703,-0.5029541314897212,C
29704,0.698428075623907,C
29705,0.10344395837476068,A
29706,-0.10918645319837933,C
29707,0.21751971797165495,C
29708,-0.028057843268527928,C
29709,1.4760029887267316,B
29710,0.5715006576129098,A
29711,0.03763640386781825,B
29712,0.03231428331064172,B
29713,0.1702427900142507,A
29714,0.33931618624437077,B
29715,1.1186311009723484,C
29716,-0.9240219364533699,B
29717,0.028397808344414764,C
29718,1.0610318981510862,A
29719,1.3626571551014275,C
29720,-1.6607849146612736,B
29721,-1.8801281783553132,B
29722,-1.4187861693002388,C
29723,2.2980731616365593,C
29724,1.3516253082326575,B
29725,-1.3915993684040224,B
29726,0.6293960616361215,A
29727,1.1379750029540892,A
29728,-1.2602937069620788,A
29729,-0.8112767363799639,C
29730,-0.5453928018713085,A
29731,0.778952643236631,A
29732,0.3117868768532647,B
29733,-0.6339989207167298,C
29734,0.42832604444337635,B
29735,-0.3931907838011071,A
29736,-0.688162910619509,A
29737,1.5629739257377897,B
29738,-0.05018356432531667,A
29739,-0.10632682184753399,B
29740,0.1691473244225411,A
29741,-0.2170429028283461,B
29742,1.4072749191995377,A
29743,0.23870524303802243,C
29744,1.5341715423812832,C
29745,-1.9899377200537542,A
29746,-0.3320847922937914,A
29747,-0.7644563357383792,A
29748,0.24558173268503375,B
29749,1.4648396748739685,B
29750,0.052326812671746964,C
29751,-0.5276237973294432,C
29752,-0.27981788421371095,A
29753,-1.892594826364937,B
29754,0.10706457724054592,B
29755,1.4140138840519068,C
29756,0.14140209653422,A
29757,-1.0093610903110557,A
29758,-1.0296377247835966,C
29759,1.1799187658800294,A
29760,-0.47074849469101293,A
29761,-1.5600428444322183,B
29762,-0.3314937363369384,A
29763,0.22194150413917602,C
29764,-0.4098392204266439,C
29765,1.2211719001301593,B
29766,-1.71497611684285,C
29767,-1.2419283705450717,A
29768,0.5000167668985104,C
29769,-0.18315980501228277,A
29770,1.0491917183902277,C
29771,-0.19827331122836936,B
29772,-1.741541844530765,B
29773,-0.5077394736667431,A
29774,-0.9555282080819704,A
29775,0.14993632254942554,A
29776,0.5460627247191805,A
29777,0.404837488970699,A
29778,0.14507216980290485,B
29779,-1.146955488689552,C
29780,-0.06240195429989126,C
29781,0.025799535103114852,C
29782,-1.0181720743442217,A
29783,0.1037116022690382,A
29784,-0.7271671003547854,A
29785,-0.621588715097896,B
29786,-0.6703188878816498,B
29787,0.8970048508559454,B
29788,-0.022124912432923163,A
29789,0.20266246542053626,B
29790,1.177664199014708,A
29791,0.5239670566155428,B
29792,0.4591421666074689,B
29793,-0.058306395308829764,C
29794,-2.1222148761021447,C
29795,0.5263413338017172,B
29796,0.06466188324571724,C
29797,-0.883256571245409,B
29798,2.355509781120607,B
29799,1.2619965821522776,C
29800,-0.3811458377588976,B
29801,0.042440396203970485,B
29802,-0.1924349682323408,B
29803,-0.021435453734814144,A
29804,2.2655410408286345,A
29805,-2.746267355099419,B
29806,-0.1205929661518973,A
29807,-0.6438867736198254,C
29808,-1.1009187335043653,B
29809,0.3500252207536067,C
29810,0.9140984422696524,B
29811,0.1253518096763846,C
29812,-1.5887561618620247,B
29813,-1.943639196186438,B
29814,1.4127328262430827,C
29815,-0.06515112099700512,C
29816,-0.07179972142020573,A
29817,0.3402650977648433,A
29818,2.356296911794613,C
29819,1.674508436423537,B
29820,-1.3551704877779507,A
29821,0.19412078173207284,C
29822,-0.29734417544260816,A
29823,-0.7545814943759972,B
29824,0.5390386385901147,B
29825,-0.4559883989894767,B
29826,1.7852342516993807,B
29827,-0.9422572596362473,B
29828,0.8289521460263789,A
29829,-1.0303368390786303,C
29830,0.2810256356532889,C
29831,0.3937630066201849,C
29832,2.0321724907671945,C
29833,0.11441562908327711,C
29834,-0.3274447405919354,B
29835,-1.1530709573681053,A
29836,0.8760786154837208,A
29837,1.0881484599334823,C
29838,-0.6375473946014163,A
29839,-0.5733548493908337,C
29840,-0.3456257356353331,C
29841,-0.21961922712233664,A
29842,1.0842065129824066,B
29843,1.7836889344324425,A
29844,-0.022681749040685668,A
29845,-0.5719131164879737,A
29846,1.855147965949013,C
29847,-0.270935601533993,A
29848,0.21968898507055132,B
29849,0.30188042765280015,A
29850,-2.330150866439764,B
29851,-0.21996329992529132,B
29852,0.3069301584482348,C
29853,-0.840010464352353,B
29854,-0.5579898558448808,B
29855,0.5830043960378092,B
29856,-0.5583211388740701,A
29857,0.35228979847427216,B
29858,-0.829783048413253,B
29859,2.8128784963171527,C
29860,-0.8145194856968657,C
29861,-0.6422566505414009,A
29862,-1.2803894245026537,C
29863,0.6173000778017537,C
29864,-0.7275093756034997,B
29865,1.2732254285975297,B
29866,-0.6705068493385701,A
29867,0.32206516870997776,B
29868,0.8763481197514185,C
29869,-0.6534245713717173,C
29870,-0.9654559280189835,A
29871,-1.7724338369174066,B
29872,-0.09884779914651234,A
29873,0.5158680946988192,A
29874,-0.037973333883178056,C
29875,1.126655784044441,C
29876,0.6274045635371563,C
29877,-0.8576127838614641,B
29878,-3.248660933957886,A
29879,0.9212052798017828,A
29880,-1.0922433708458976,A
29881,-0.5011824943243928,A
29882,0.2877985297822366,C
29883,0.3932430893576127,C
29884,-0.4827070246296716,A
29885,-1.1070702401098858,A
29886,-0.12296818491139455,A
29887,-0.9036654410800623,A
29888,-1.378224296980406,B
29889,-0.5903949481344173,A
29890,0.5077921433945654,A
29891,0.6752428908156761,A
29892,-0.5786946309394977,C
29893,-0.4698826922589324,B
29894,-0.4836935701229316,A
29895,-0.7154265076283237,C
29896,-0.24489653161993966,B
29897,-0.3941560458076187,B
29898,0.6398973621856133,B
29899,0.8855061377866168,C
29900,-1.3814226524640976,A
29901,-0.7080845822554596,A
29902,2.4824815276279164,C
29903,0.5942732924379526,C
29904,1.0551954393766871,C
29905,-0.20731962678841437,C
29906,0.020594389461416743,C
29907,0.46524410467468913,B
29908,0.05154788837875759,A
29909,0.19617695822667813,A
29910,-0.2533563367101425,B
29911,0.5709868476843897,A
29912,-0.6747404988357115,C
29913,-0.3208863216387809,B
29914,0.7135337341565463,A
29915,-0.6236787782509947,A
29916,-0.12804531525629229,B
29917,-1.643706648114009,C
29918,1.446250146650064,C
29919,1.0359063848344294,C
29920,-1.1448361481863396,B
29921,-1.0996350523459975,A
29922,0.2438655998494767,C
29923,-1.2052029661060022,A
29924,0.9917358316254038,A
29925,0.35230988621421977,A
29926,0.45978168817466736,A
29927,-1.724094113937945,A
29928,-1.2578953015333576,B
29929,2.143083069527964,C
29930,0.39998904609998065,A
29931,0.9523426131315599,C
29932,-0.755750663600707,A
29933,0.5547302800529413,B
29934,-0.6421643572380998,B
29935,-1.6644382632887553,B
29936,-0.2983898176551261,A
29937,1.065829586426009,A
29938,0.8814173348296481,A
29939,-0.36292506172725625,A
29940,-2.214230235015977,A
29941,0.02877417315153681,B
29942,0.6274772488046845,B
29943,0.47033207494774937,B
29944,-0.4704312859178097,C
29945,-0.4332659448129852,A
29946,1.3078239889250125,B
29947,-0.26572569194303697,A
29948,-1.5478326532926618,A
29949,0.4572056464744636,B
29950,0.8739828240943,B
29951,0.006332695986922019,C
29952,0.7731468914162197,C
29953,-0.537055775795306,A
29954,0.4513978786191551,C
29955,-0.6077413823490665,B
29956,1.5197253174454644,A
29957,-2.138608572000775,B
29958,0.6755112949608305,A
29959,0.09430487767722233,B
29960,-0.25360675079676903,C
29961,1.1918678871214319,C
29962,0.5666101223207061,B
29963,-0.7112346670434517,C
29964,0.22478159320259078,B
29965,1.5649100911077531,A
29966,-0.8941123976109286,C
29967,-1.0403442462979322,B
29968,1.1984838253665797,B
29969,-0.4441657857375441,A
29970,2.292417036437066,B
29971,-0.5376480752332081,C
29972,0.5326876153554045,A
29973,0.35678368057496757,C
29974,0.09231550718190948,B
29975,-0.36198327519086615,A
29976,-0.5911675969100012,A
29977,-0.7831894311898567,C
29978,1.311387695661421,A
29979,-0.15491378137240583,B
29980,0.4716232223272905,C
29981,0.3116227643154369,B
29982,-1.970694686944781,B
29983,-1.3580342424227856,C
29984,-0.7831199681375897,A
29985,0.20739302828846246,A
29986,2.1924706363126614,C
29987,-0.8193571528452744,A
29988,-0.05841598702919666,A
29989,0.22203450809676048,A
29990,0.28464231853189426,A
29991,-0.5884034696376602,A
29992,-0.6106391318098697,C
29993,2.3105816848616763,C
29994,-1.6621908122197684,C
29995,-0.6751950446201509,C
29996,-0.06644310158215437,C
29997,0.8900982792151007,A
29998,1.8728121114095122,B
29999,-0.2298307815644593,B
30000,-0.7563549847985042,A
30001,-0.9507145533541329,A
30002,-0.5917383699025158,B
30003,-0.2871392181593134,C
30004,-0.1415244383276635,C
30005,0.29184429129191486,B
30006,-1.2812425431649392,A
30007,1.2155721056878235,B
30008,1.592079118866761,A
30009,-0.5780050655484704,A
30010,0.9243234586935825,B
30011,0.5590499267669023,B
30012,-0.756709581601298,A
30013,0.7466932575692816,C
30014,1.781399354534,B
30015,0.9472606271148208,A
30016,0.024695161781747677,B
30017,-1.147589936133827,B
30018,1.1679614775953344,A
30019,2.4581305271946534,C
30020,-0.3392968842890028,B
30021,2.7929538428236387,A
30022,-0.2999334172368209,B
30023,-0.8210053896067286,A
30024,-1.638859216991945,C
30025,-1.163860130272145,B
30026,1.8697296717556848,C
30027,-1.463938896461786,A
30028,0.6621214105619724,B
30029,0.35479973352997407,B
30030,0.3048708387303835,C
30031,1.161283018902993,B
30032,0.11975831212317747,B
30033,0.7644101064142701,B
30034,-1.439984976358228,B
30035,-0.36246214684325506,A
30036,-0.6428325659080619,A
30037,-2.23752557892652,B
30038,-0.14062670691432685,B
30039,-0.33683934927011877,A
30040,0.2567989581701949,B
30041,-0.6908233753002836,A
30042,-0.12036824259094203,B
30043,0.30989169694492597,C
30044,-0.2711978786266262,A
30045,-1.2381432439881146,B
30046,0.7070772221579974,A
30047,-0.4797828526975005,C
30048,-0.8025545223993784,B
30049,0.0826200270820266,C
30050,-0.520955961408309,A
30051,0.3018336223093246,C
30052,-0.23591617335498044,C
30053,1.7233950221708965,C
30054,0.04612651653802424,A
30055,0.08004757862342937,A
30056,-1.4114577716117263,B
30057,-1.5999625875092018,A
30058,0.5877902004327501,A
30059,0.5146134810726212,A
30060,-0.36694098569916533,C
30061,-1.9241437749294799,B
30062,-0.4689782096765386,A
30063,-0.9951070308190124,B
30064,-0.522596052265115,C
30065,-1.0808846511794878,B
30066,0.1204191277972974,C
30067,-0.7667372747990162,C
30068,1.284923310372277,C
30069,0.4356948681199682,A
30070,1.8174288782120676,C
30071,-0.0027261988080576117,C
30072,0.029880101252988504,A
30073,-1.6519025071618592,C
30074,-0.7940206710421017,B
30075,0.3279175560534204,A
30076,-0.23204490314036225,B
30077,0.17357579916829577,C
30078,0.34946505775582465,C
30079,-0.2391422162175554,A
30080,-0.6287770552258656,A
30081,0.6745880396181966,A
30082,0.41618423127218845,A
30083,0.5614097062748921,C
30084,-1.7646687774119996,A
30085,-0.5713365081574723,A
30086,0.3097616220940087,B
30087,1.202030043568026,C
30088,0.04562019664177558,B
30089,0.6596850362902387,C
30090,1.76500469732529,C
30091,0.3957199936943951,B
30092,-1.1047900169461364,C
30093,0.5223571448299968,A
30094,0.20858354889541503,A
30095,-0.1306688095598517,A
30096,-0.24463119877485717,C
30097,-1.1556046816465404,A
30098,0.8639951341034245,A
30099,-1.073518222220663,B
30100,-1.040452190075234,A
30101,-1.2503752927134695,B
30102,2.05132103848647,A
30103,2.0976467473838416,A
30104,-0.26916245195811644,B
30105,0.7838357292779183,A
30106,-0.3146198231514506,B
30107,-0.501557718067785,A
30108,0.35515161119474226,B
30109,0.62724467113315,B
30110,1.974301419129294,A
30111,0.1256257949897934,B
30112,-0.8752091850041444,A
30113,-0.45726893227965054,C
30114,-0.9069622407103278,C
30115,0.6750286767257505,A
30116,-0.43428386403446817,A
30117,-0.06004321848973524,C
30118,-0.6657953132514371,C
30119,-0.4785421376387857,B
30120,0.3148571784448523,C
30121,-1.9093450582355591,A
30122,0.17008536654579698,C
30123,0.9039603468481981,B
30124,0.05994975630296359,B
30125,0.18671348582460914,B
30126,-1.4513838037455298,B
30127,-0.218151392563856,B
30128,-2.5170837777082826,A
30129,-0.7723032221659932,A
30130,1.5983068606861213,B
30131,-1.3087488401344125,B
30132,0.04863574078543194,B
30133,1.0408127677861354,C
30134,-0.040460282850982285,C
30135,0.488067013641106,C
30136,0.4235318371464636,B
30137,1.2451555087895054,A
30138,-0.03982709189441192,C
30139,0.973916517084779,C
30140,-0.26837282304262866,A
30141,-0.39569606209235986,B
30142,-1.8420456154142637,C
30143,-0.27156147134085085,B
30144,-0.13935776054853077,C
30145,0.0687566926632528,C
30146,-0.896400231705982,C
30147,-0.8670561548370602,C
30148,-1.8262249735920306,C
30149,-0.021537608631982584,C
30150,0.7222868596035367,B
30151,1.4281223489946133,A
30152,-1.88893717490613,C
30153,1.5614250112066612,B
30154,0.5025620991208164,B
30155,0.5909683678531845,B
30156,-0.183146023494905,B
30157,-0.061688237525292185,B
30158,0.29089862136093225,B
30159,-0.7776787869269455,A
30160,1.1532934613956078,C
30161,-0.18046009679900143,C
30162,-1.0625184707969328,A
30163,-0.4145659141953849,A
30164,0.7828206708928688,C
30165,1.0268223405275994,B
30166,-1.1724943979028062,A
30167,-0.398976070492675,A
30168,3.2615938532222426,B
30169,-0.45202267834285664,C
30170,0.24338403318563387,A
30171,0.9584831815398985,B
30172,0.49454152860442135,B
30173,1.1820635999903109,A
30174,-1.3783266197055621,B
30175,0.4461414866761136,A
30176,0.45643397636180383,C
30177,-1.425061641055495,A
30178,1.4994699277926402,B
30179,0.7866983346683986,C
30180,-0.8139294640242317,B
30181,0.24788822289628368,C
30182,0.6232066678528273,C
30183,0.8074582513050123,A
30184,1.4674607739250727,B
30185,0.5337880754643506,B
30186,-0.471497307757243,A
30187,0.2819955377305752,A
30188,0.26089216609066834,B
30189,1.020560571900351,C
30190,-0.4767647896282838,A
30191,1.7717506171521997,C
30192,0.4881353942651292,A
30193,1.2177161085432862,A
30194,1.1883625955257995,A
30195,1.4599304036362561,C
30196,1.7794744497475166,C
30197,-0.8151741800898363,C
30198,-0.02829530507580341,C
30199,1.1989349777864002,B
30200,-1.0765201038373602,A
30201,-1.5981370187132955,C
30202,0.7007153122591513,C
30203,0.7031736839493604,B
30204,-0.39829524742127215,C
30205,0.40812354344294244,C
30206,0.1446658261311061,A
30207,-0.6562434344538847,C
30208,0.8942263971124224,A
30209,-0.44896111203744304,B
30210,1.196514045015893,A
30211,-0.7516157922475089,B
30212,1.9816991184926294,C
30213,-1.9571207795347259,C
30214,-0.676782037759236,A
30215,0.3369842637081935,B
30216,-0.7960213058661493,B
30217,-0.5073633324658068,C
30218,0.9918432622594606,C
30219,0.3674031811860712,B
30220,-0.38980476082685667,A
30221,-0.3283088575801977,C
30222,-0.5995834068056273,C
30223,1.1299141618385669,C
30224,0.6739476639958175,C
30225,1.639050568247923,B
